id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing,popularity_score
2279412,21 July 2005 London bombings,civilian attack,0.07019094516361898,0.008082709472365338,0.046,0.12439862542955327,0,London  Q84|London  Underground  Q20075|Shoreditch  Q1027127,2005.0,False,0.2486722800655376
2284527,Guangzhou Uprising,military conflict,0.006380566088478651,0.0008179470516120865,0.001,0.024742268041237116,5700,Guangzhou  Q16572,1967.0,False,0.03294078118132786
2287165,Battle of Ballyellis,military conflict,0.0067454394758405065,0.00016922838623828615,0.001,0.015807560137457044,0,near  Carnew|County  Wicklow,1798.0,False,0.023722227999535838
2288984,Austrian Civil War,military conflict,0.023943243315503817,0.004717263432178059,0.009000000000000001,0.08316151202749142,1000,Various  cities  in  Austria,1934.0,False,0.12082201877517329
2290865,Raid on Gananoque,military conflict,0.015159545606814326,0.0002820670133178839,0.0,0.03848797250859107,0,Gananoque  Q1208051,1812.0,False,0.05392958512872328
2291645,1968 Polish political crisis,civil conflict,0.10112340112324386,0.003293126469610072,0.065,0.17319587628865982,0,A  number  of  agglomerations  across  Poland|including  Warsaw|Kraków|Lublin|Gliwice|Wrocław|Gdańsk|Poznań|and  Łódź,1968.0,False,0.3426124038815137
2293357,Swedish–Norwegian War (1814),military conflict,0.01608902910651629,0.0023982789183486634,0.004,0.05085910652920963,500,Kingdom  of  Norway  1814 Q2597352,1814.0,False,0.07334641455407459
2293993,Battle of the Pyrenees,military conflict,0.028132996349693396,0.0010447178178723676,0.026000000000000002,0.07560137457044674,12501,Pyrenees  Q12431,1813.0,False,0.13077908873801253
2294386,Battle of Fort Pitt,military conflict,0.013799134054797064,0.00036889778502030877,0.008,0.030240549828178694,4,Frenchman  Butte  No 501|Saskatchewan  Q3087501,1885.0,False,0.05240858166799607
2295672,Battle of Loon Lake,military conflict,0.011652357443810286,0.0004783081038910973,0.007,0.02611683848797251,192,Steele  Narrows  Provincial  Park  Q19888219,1885.0,False,0.04524750403567389
2298023,Sinking of the Rainbow Warrior,civil conflict,0.048587924263608445,0.01864204652740307,0.042,0.11065292096219932,1,Port  of  Auckland|New  Zealand,1985.0,False,0.21988289175321085
2299271,Siege of Kōzuki Castle,military conflict,0.003552797336424273,0.0001387282649323289,0.001,0.013745704467353953,0,Kōzuki  Castle|Harima  Province,1578.0,False,0.018437230068710557
2299563,Titanic Express massacre,civilian attack,0.006699830302420275,0.00022872135541356908,0.005,0.018556701030927835,21,Near  Bujumbura|Burundi,2000.0,False,0.030485252688761677
2299725,Operation Nifty Package,military conflict,0.02361139726061868,0.007780190827319041,0.014,0.04261168384879726,12,Panama  City  Q3306,1989.0,False,0.08800327193673498
2304654,Second Battle of Rivas,military conflict,0.01624158392795638,0.0005779359226143355,0.004,0.03711340206185568,170,Rivas  Q1757609,1856.0,False,0.0579329219124264
2313291,Battle of Arklow,military conflict,0.008503751747696344,0.0004142046512625883,0.001,0.02542955326460481,0,Arklow  Q673662,1798.0,False,0.035347509663563745
2314240,Portuguese Colonial War,military conflict,0.20076843593562502,0.01695537799743119,0.105,0.45635738831615125,39303,Portuguese  Angola  Q2826232,1974.0,False,0.7790812022492075
2314840,Battle of Eccles Hill,military conflict,0.005017009076225511,0.0005129458385525139,0.001,0.018556701030927835,21,Battle  of  Eccles  Hill  National  Historic  Site  Q18510581,1870.0,False,0.02508665594570586
2315588,Battle of Lugdunum,military conflict,0.009409644295629226,0.0013639346882460541,0.001,0.03711340206185568,0,Lugdunum  Q665,197.0,False,0.04888698104573096
2317414,Biennio Rosso,civil conflict,0.016225856626776988,0.0022724954723427,0.01,0.04192439862542956,0,Italy,1920.0,False,0.07042275072454925
2321225,Battle of Tettenhall,military conflict,0.004837717842780462,0.0016195209760889984,0.0,0.024742268041237116,0,Wolverhampton  Q126269,910.0,False,0.031199506860106578
2326287,Battle of Miyajima,military conflict,0.010170845672711717,0.0005619470024335963,0.005,0.03298969072164949,4700,Itsukushima  Q875301,1555.0,False,0.0487224833967948
2326869,South Thailand insurgency,military conflict,0.11400248805904659,0.012640763453501545,0.097,0.14226804123711342,11919,Southern  Thailand  Q1069853,2004.0,False,0.36591129274966155
2326906,Battle of Poison Spring,military conflict,0.011454193448949967,0.0009674035568874993,0.002,0.028178694158075602,252,Ouachita  County  Q61138,1864.0,False,0.04260029116391307
2329604,Battle of Zenta,military conflict,0.020110500018086397,0.003897218019507133,0.012,0.06666666666666668,2027,Senta  Q571136,1697.0,False,0.10267438470426021
2329784,Battle of Wandiwash,military conflict,0.00588043791097404,0.004843046878184022,0.003,0.028178694158075602,0,Vandavasi  Q2465640,1760.0,False,0.041902178947233665
2330339,Battle of Fort Erie (1866),military conflict,0.008966134402370419,0.0004152095002203427,0.003,0.021305841924398626,77,Fort  Erie  Q268103,1866.0,False,0.03368718582698939
2331642,Battle of Englefield,military conflict,0.004658426609335411,0.000933770671183837,0.003,0.019931271477663232,0,Englefield  Q3854052,870.0,False,0.028523468758182482
2333253,Battle of Castlebar,military conflict,0.012191803874263373,0.001224349346261523,0.001,0.036426116838487975,150,Castlebar  Q749196,1798.0,False,0.05084227005901287
2335721,Battle of Millesimo,military conflict,0.010976083493096502,0.0003279354128012615,0.005,0.03230240549828179,700,Millesimo  Q270858,1796.0,False,0.04860642440417955
2336647,Fort Mims massacre,"military conflict, NRHP",0.023587806308849595,0.00371285779014031,0.03,0.04742268041237114,150,Bay  Minette  Q79775|Fort  Mims  Q54889318,1813.0,False,0.10472334451136103
2336675,Battle of Tukaroi,military conflict,0.01671340296333809,0.0005900236644884989,0.002,0.04054982817869417,0,between  Midnapore and  Jaleswar,1575.0,False,0.059853254806520755
2338903,Scanian War,military conflict,0.038549187920803606,0.003978463013179687,0.01,0.15670103092783508,0,Scandinavia  Q21195,1679.0,False,0.20922868186181837
2344468,Battle of Baekgang,"military conflict, Korean name",0.02487901773567754,0.0022027175785409897,0.004,0.04742268041237114,0,North  Jeolla  Province  Q41157,663.0,False,0.07850441572658967
2345206,Siege of Kawagoe Castle,military conflict,0.004266816809968593,0.0002140623823827989,0.001,0.02336769759450172,0,Kawagoe  Castle  Q1073688,1546.0,False,0.02884857678685311
2346948,Yamasee War,military conflict,0.05422301627618399,0.003988334176470569,0.015,0.07628865979381444,0,eastern  South  Carolina,1717.0,False,0.149500010246469
2351381,Everett massacre,civil conflict,0.017238694822729723,0.0019995312084068267,0.013000000000000001,0.024742268041237116,107,Everett|Washington,1916.0,False,0.05698049407237366
2353203,Battle of Mohács (1687),military conflict,0.020083763606081433,0.0024548755581751246,0.006,0.06116838487972509,2600,Nagyharsány  Q1076277,1687.0,False,0.08970702404398165
2355656,Battle of Petsamo (1939),military conflict,0.005932338004866027,0.0007512132590647498,0.0,0.021305841924398626,240,Pechenga  Q1013438,1940.0,False,0.027989393188329402
2355715,Bologna massacre,civilian attack,0.0505365368797349,0.00802360071014449,0.029,0.12920962199312716,85,Bologna  Centrale  railway  station  Q800557,1980.0,False,0.21676975958300654
2358320,Revolt of the Comuneros,military conflict,0.114043379042113,0.002939064983907196,0.113,0.2996563573883162,0,Crown  of  Castile  Q217196,1522.0,False,0.5296388014143364
2359854,Battle of Chillianwala,military conflict,0.03095132872104014,0.0019048980800912497,0.02,0.06666666666666668,2512,Chillianwala  Q5099045,1849.0,False,0.11952289346779807
2360232,Battle of Salla (1939),military conflict,0.012986032583822584,0.000575808007174385,0.0,0.03367697594501719,650,Salla  Q936067,1940.0,False,0.04723881653601415
2360463,Battle of Yenidje,military conflict,0.006045574573357638,0.00035184490711959426,0.002,0.020618556701030927,973,Giannitsa  Q929022,1912.0,False,0.02901597618150816
2360485,Battle of Prilep,military conflict,0.005959074416870991,0.00043684330719317283,0.001,0.014432989690721652,0,Pirlepe|Monastir  District|Manastir  Vilayet|Ottoman  Empire Vardar  Macedonia br  present  day Prilep|Republic  of  Macedonia,1912.0,False,0.021828907414785815
2360604,Battle of Lule Burgas,military conflict,0.009047916368503248,0.0007832797625695595,0.008,0.02611683848797251,19536,Burgos|Kirk  Kilisse  District|Adrianople  Vilayet|Ottoman  Empire br  present  day Lüleburgaz Bunarhisar|Turkey,1912.0,False,0.04394803461904531
2363520,Third Mithridatic War,military conflict,0.021882966861003685,0.004138559095654852,0.014,0.0597938144329897,0,Anatolia  Q51614,63.0,False,0.09981534038964823
2367245,Battle of Cajamarca,military conflict,0.029381744063336986,0.005520344630091603,0.025,0.04398625429553265,0,Cajamarca  Q205119,1532.0,False,0.10388834298896124
2372429,Sectarian violence in Iraq (2006–08),military conflict,0.073930897384078,0.0005047888293660369,0.059000000000000004,0.1491408934707904,0,Central  Iraq and  Baghdad,2008.0,False,0.28257657968423444
2372772,Battle of Miani,military conflict,0.024756344786478295,0.0009226582238863177,0.006,0.046735395189003444,270,Miani|Sindh Miani,1843.0,False,0.07841439819936806
2376001,Battle of Sorovich,military conflict,0.0041582984318308,0.00042649927380452457,0.001,0.018556701030927835,374,near  Sorovich  now  Amyntaio|Greece,0.0,False,0.02414149873656316
2376021,Battle of Monastir,military conflict,0.005491973571843099,0.0005013605211572278,0.007,0.024054982817869417,2660,Monastir  Vilayet  Q2121602,1912.0,False,0.037048316910869745
2378303,Operation Arsenal,military conflict,0.005883583371209917,0.00038769437140653823,0.0,0.02611683848797251,143,Warsaw  Q270,1943.0,False,0.032388116230588966
2382838,Battle of Norfolk,military conflict,0.07197127565712597,0.004599873430407456,0.18,0.12096219931271479,67,Al  Muthanna  Governorate  Q212761,1991.0,False,0.3775333484002482
2383200,Battle of Al Busayyah,military conflict,0.011749866711122506,0.0018496313874147574,0.003,0.03780068728522337,0,Al  Muthanna  Governorate  Q212761,1991.0,False,0.05440018538376064
2384429,Bougainville Campaign,military conflict,0.09938238888268534,0.006359866379914298,0.10300000000000001,0.1498281786941581,1243,Bougainville  Island  Q201766,1945.0,False,0.35857043395675775
2386575,North Russia Intervention,military conflict,0.04116306537681828,0.003847714431147173,0.021,0.12714776632302408,526,Arkhangelsk  Oblast  Q1875,1920.0,False,0.19315854613098954
2389723,Rebellion of the Alpujarras (1568–71),military conflict,0.05696585760186967,0.0011709741339760978,0.057,0.03711340206185568,0,The  Alpujarras|Kingdom  of  Granada  Crown  of  Castile Kingdom  of  Granada|Crown  of  Castile,1571.0,False,0.15225023379770145
2390724,Battle of Bizani,military conflict,0.030927737769271057,0.0008646725281476664,0.029,0.052233676975945026,500,Bizani|Janina  Vilayet|Ottoman  Empire br  now  Bizani|Greece,1913.0,False,0.11302608727336375
2391093,Battle of Lenino,military conflict,0.042205785445011856,0.0007390664084283656,0.018000000000000002,0.06872852233676977,1500,Lenino|Mahilyow  Voblast  Q2584145,1943.0,False,0.12967337419021
2391151,Battle of Tomaszów Lubelski,military conflict,0.02570627377771347,0.0008853901493060734,0.008,0.06941580756013746,0,Tomaszów  Lubelski  Q911009,1939.0,False,0.104007471487157
2391826,Crimean Campaign,military conflict,0.010612782835852586,0.0020317454838171883,0.006,0.04054982817869417,30000,Crimean  Peninsula  Q7835,1941.0,False,0.059194356498363944
2392120,Operation Dracula,military conflict,0.040511955107991514,0.0011703239375916684,0.029,0.09347079037800689,24,Yangon  Q37995,1945.0,False,0.16415306942359006
2398404,Demyansk Pocket,military conflict,0.020417182391084508,0.003206413915432089,0.002,0.048797250859106536,55000,Demyansk  Q372935,1942.0,False,0.07442084716562314
2398731,Battle of Dornach,military conflict,0.004570353722730826,0.0008095831617578366,0.001,0.019931271477663232,0,Dornach  Q64694,1499.0,False,0.026311208362151894
2398932,Operation Flash,military conflict,0.1070038390342179,0.001928423367455147,0.123,0.20206185567010312,26503,Croatia  Q224,1995.0,False,0.4339941180717761
2400697,Battle of Cassano (1799),military conflict,0.008211223945759684,0.0008684850433109111,0.007,0.04261168384879726,7530,Cassano  d Adda  Q42613,1799.0,False,0.05869139283786785
2402182,Battle of Piacenza,military conflict,0.018555069931444693,0.00032243829791472265,0.004,0.04192439862542956,13000,Piacenza  Q13329,1746.0,False,0.06480190685478897
2403863,Devil's Den,military conflict,0.017007503495392685,0.0036478085973162674,0.012,0.039862542955326465,821,Gettysburg  Q694550,1863.0,False,0.07251785504803543
2406228,Battle of Buxar,military conflict,0.011436893417652638,0.023949570059118516,0.006,0.0597938144329897,2000,Near  Buxar,1764.0,False,0.10118027790976086
2406825,Irish and German Mercenary Soldiers' revolt,military conflict,0.014577635463176884,0.00020312726137194215,0.007,0.0288659793814433,300,Rio  de  Janeiro  Q8678,1828.0,False,0.050646742105992126
2410017,Battle of Le Cateau,military conflict,0.021658066454138404,0.0021833890132947724,0.002,0.03436426116838488,2900,Le  Cateau- Cambrésis  Q329103,1914.0,False,0.06020571663581806
2412026,Battle of Dandanaqan,military conflict,0.005276509545685451,0.0011175398129284516,0.008,0.020618556701030927,0,Merv  Q193325,1040.0,False,0.03501260605964483
2414411,Direct Action Day,civil conflict,0.07319800514911841,0.012869366591390673,0.052000000000000005,0.0852233676975945,0,Calcutta|Bengal|British  India,1946.0,False,0.2232907394381036
2416621,Battle of Cherbourg (1864),military conflict,0.024014016170811073,0.0025734772895712552,0.009000000000000001,0.06323024054982819,3,Cherbourg- Octeville  Q160199|English  channel  Q34640,0.0,False,0.09881773401021052
2417697,Murder of Nicole duFresne,civilian attack,0.012819323191321046,0.0007745612201419845,0.007,0.016494845360824743,1,Lower  East  Side|Manhattan|New  York  City,2005.0,False,0.037088729772287776
2420485,Coastal Road massacre,civilian attack,0.04778268644322366,0.0029676145160598658,0.079,0.05567010309278351,39,Highway  2  Q2072859,1978.0,False,0.18542040405206703
2421713,Battle of Prague (1648),military conflict,0.008777406788217736,0.002912672921575588,0.003,0.03573883161512028,1200,Prague  Q1085,1648.0,False,0.0504289113249136
2422391,Mahdia campaign of 1087,military conflict,0.003956988976734604,0.00023073105332907789,0.0,0.035051546391752585,0,Mahdia  Q466054,1087.0,False,0.039239266421816264
2426598,Battle of St. Quentin (1914),military conflict,0.010895874257081611,0.0012754488712014456,0.0,0.02542955326460481,11700,Guise  Q271093,1914.0,False,0.037600876392887866
2427487,Operation Red Wings,military conflict,0.08922569778103508,0.06929095581853503,0.06,0.1450171821305842,60,Korangal  Valley  Q6431405,2005.0,False,0.3635338357301543
2430486,Battle of Great Bridge,"military conflict, NRHP",0.03206953983489479,0.002944000565552637,0.025,0.06323024054982819,1,Great  Bridge  Battle  Site  Q23838087,1775.0,False,0.12324378095027562
2430828,Second Battle of Artois,military conflict,0.19893935080846192,0.0018725064783942252,0.0,0.07697594501718213,158118,Artois  Q159987,1915.0,False,0.2777878023040383
2430907,Third Battle of Artois,military conflict,0.014075934555554333,0.0011636150930796022,0.0,0.030927835051546396,0,Artois  Q159987,1915.0,False,0.046167384700180336
2440796,Tet 1969,military conflict,0.012882232396038609,0.0008536191896123679,0.002,0.035051546391752585,0,Near  Saigon and  Da  Nang|South  Vietnam,1969.0,False,0.05078739797740356
2442749,Pulaski riot,civil conflict,0.009117116493692566,0.0005914127204006888,0.001,0.018556701030927835,0,Pulaski|Tennessee,1868.0,False,0.02926523024502109
2443459,Battle of Asal Uttar,military conflict,0.01951915349374132,0.006359482172959863,0.022,0.03230240549828179,10,Asal  Uttar  Tarn  Taran  Sahib|Punjab|India,1965.0,False,0.08018104116498298
2447857,Battle of Ormoc Bay,military conflict,0.022383095038508296,0.0015128592146614792,0.01,0.05498281786941581,3,Camotes  Sea  Q540179,1944.0,False,0.08887877212258559
2451103,Punjab insurgency,military conflict,0.0767916934686091,0.007329988939863957,0.101,0.11615120274914091,50000,Punjab  Q22424,1995.0,False,0.30127288515761397
2452420,Battle of Gainesville,military conflict,0.008719215773853992,0.0006004563610204785,0.002,0.024742268041237116,604,Gainesville  Q487999,1864.0,False,0.036061940176111584
2454764,Siege of Leiden,military conflict,0.01978179942343714,0.0022544672998653413,0.006,0.03848797250859107,500,Leiden  Q43631,1574.0,False,0.06652423923189354
2455154,Zip to Zap,civil conflict,0.017447867928415614,0.0008703469693208677,0.003,0.04398625429553265,0,Mainly  in  Zap|North  Dakota,1969.0,False,0.06530446919326913
2455630,Preparedness Day Bombing,civilian attack,0.03704723065817183,0.001286709090404517,0.023,0.06804123711340207,10,San  Francisco  Q62,1916.0,False,0.1293751768619784
2456450,Battle of Tondibi,military conflict,0.008215942136113501,0.001991137764171466,0.0,0.029553264604811,0,Tondibi|Mali,1591.0,False,0.03976034450509597
2457665,Battle of Manila (1945),military conflict,0.04693970310000834,0.009973244123236922,0.019,0.09828178694158077,6575,Manila  Q1461,1945.0,False,0.17419473416482603
2457947,Luby's shooting,"civilian attack, mass murderer",0.027887650451294908,0.03392937525496195,0.02,0.07079037800687286,23,Killeen  Q128228,1991.0,False,0.15260740371312972
2462890,Battle of Antioch (218),military conflict,0.03302575974660173,0.0012056118686375142,0.0,0.04398625429553265,0,Antioch  on  the  Orontes  Q200441,218.0,False,0.07821762591077189
2463875,1980 Dominican Republic Embassy siege in Bogotá,military conflict,0.0089331070698937,0.0001167989141483945,0.002,0.04536082474226805,0,Bogotá  Q2841,1980.0,False,0.05641073072631014
2468341,Battle of Ctesiphon (1915),military conflict,0.02223054021706821,0.0012435892483644087,0.011,0.03848797250859107,4600,Ctesiphon  Q192541,1915.0,False,0.07296210197402368
2468543,Mesopotamian campaign,military conflict,0.06501980853583544,0.00564710337067421,0.035,0.14158075601374573,256000,Mesopotamia  Q11767,1918.0,False,0.24724766792025538
2470722,Palace of Justice siege,military conflict,0.05848354216568083,0.015860417731671104,0.057,0.06666666666666668,48,Bogotá  Q2841,1985.0,False,0.1980106265640186
2472067,Battle of Galveston,military conflict,0.011635057412512957,0.002725061710286618,0.004,0.024054982817869417,422,Galveston  Q135744,1863.0,False,0.042415101940669
2472166,Battle of Minorca (1756),military conflict,0.027025794346664318,0.002134328740651469,0.003,0.08109965635738832,222,Mediterranean  Sea  Q4918,1756.0,False,0.11325977944470411
2472426,Battle of Telamon,military conflict,0.013873052370340198,0.0019225420456141726,0.008,0.04123711340206186,6000,Talamone  Q2073211,225.0,False,0.06503270781801623
2475645,Battle of George Square,civil conflict,0.020480091595802066,0.003159452003847626,0.026000000000000002,0.06597938144329897,0,Glasgow  Q4093,1919.0,False,0.11561892504294867
2475767,Fall of Baghdad (1917),military conflict,0.012188658414027494,0.0021888270194190904,0.001,0.03780068728522337,0,Diyala  River  Q304413,1917.0,False,0.05317817271866995
2475777,Revolución Libertadora,military conflict,0.015370291442618157,0.002741168847991799,0.0,0.06735395189003437,0,Argentina  Q414,1958.0,False,0.08546541218064432
2477816,Sierra Leone Civil War,military conflict,0.1147526803253035,0.028627112403084163,0.131,0.18281786941580758,175000,Sierra  Leone  Q1044,2002.0,False,0.4571976621441952
2482150,Battle of the Assunpink Creek,military conflict,0.02656655715222612,0.0021356882421825485,0.028,0.04467353951890035,107,Trenton  Q25330,1777.0,False,0.10137578491330902
2482222,Battle of Saint Gotthard (1664),military conflict,0.023199341969718654,0.0013211990531603814,0.005,0.07835051546391754,6002,Szentgotthárd  Q604516,1664.0,False,0.10787105648679657
2487220,Gothic War (535–554),military conflict,0.056140174289951675,0.00857106606583398,0.054,0.10859106529209624,0,Italy  and  Dalmatia,554.0,False,0.2273023056478819
2488658,Battle of Vukovar,military conflict,0.22463933366570366,0.009040419192248619,0.211,0.2604810996563574,3716,Vukovar  Q5867,1991.0,False,0.7051608525143096
2488816,Battle of Talikota,military conflict,0.009444244358223886,0.008611939774909696,0.006,0.03573883161512028,0,Hampi  Q26732,1565.0,False,0.05979501574825386
2492078,Cleveland Elementary School shooting (Stockton),civilian attack,0.028361042216794554,0.006370476402732941,0.02,0.09209621993127148,6,Stockton  Q49240,1989.0,False,0.14682773855079898
2494157,Battle of Green Spring,military conflict,0.02911752540352323,0.0009378787301581859,0.03,0.0584192439862543,150,Yorktown  Q938699,1781.0,False,0.11847464811993572
2494531,Arab–Byzantine wars,military conflict,0.11109922826133113,0.009678646052328219,0.094,0.34501718213058424,0,Levant  Q81483|Mesopotamia  Q11767|North  Africa  Q27381|Anatolia  Q51614|Crete  Q34374|Sicily  Q1460|Southern  Italy  Q207989,1050.0,False,0.5597950564442435
2500090,Siege of Tsingtao,military conflict,0.038031759712001664,0.006782996454272235,0.003,0.08041237113402062,1335,Qingdao  Q170322,1914.0,False,0.12822712730029454
2504332,Battle of Verneuil,military conflict,0.046829611991752604,0.002893699008902696,0.005,0.118213058419244,1600,Piseux  Q1073761,1424.0,False,0.1729363694198993
2508549,Battle of Baecula,military conflict,0.00888592516635553,0.0008599142727888882,0.003,0.0288659793814433,0,Santo  Tomé  Q1986483,208.0,False,0.04161181882058772
2512395,Battle of Mokra,military conflict,0.029793799354237014,0.0018749594920263904,0.002,0.04948453608247423,1060,Mokra|Silesian  Voivodeship  Q769361,1939.0,False,0.08315329492873763
2515352,Koliyivshchyna,military conflict,0.016167665612413243,0.0004579746896871258,0.015,0.05773195876288661,0,Right- bank  Ukraine  Q842604,1769.0,False,0.08935759906498697
2519528,Plitvice Lakes incident,military conflict,0.043207614530139014,0.00178215873533966,0.0,0.08247422680412372,8,Plitvice  Lakes  National  Park  Q189849,1991.0,False,0.1274640000696024
2520114,Battle of Puerto de Cavite,military conflict,0.003321606009087235,0.00024781348561090283,0.0,0.019931271477663232,2,Cavite  City  Q1482,1647.0,False,0.02350069097236137
2524379,Ten Attendants,military conflict,0.029584626248551123,0.0010379498645980807,0.029,0.048797250859106536,2000,Luoyang  Q187136,189.0,False,0.10841982697225575
2530755,Siege of Baghdad (1258),military conflict,0.03899741600441623,0.020340123048483576,0.039,0.1175257731958763,0,Baghdad  Q1530,1258.0,False,0.21586331224877608
2531739,Safra massacre,military conflict,0.0031910694092982953,0.0005465196154939551,0.0,0.020618556701030927,0,Safra|Lebanon  Q3461294,1980.0,False,0.02435614572582318
2534581,Operation Trident (1971),military conflict,0.022010358000556746,0.004729617163482216,0.008,0.03780068728522337,0,Karachi  Q8660,1971.0,False,0.07254066244926233
2535899,Battle of Danzig Bay,military conflict,0.009650272003673898,0.00036966619892917976,0.003,0.03298969072164949,17,Pomerania  Q104520,1939.0,False,0.046009628924252574
2546488,The Killing Time,military conflict,0.027340340370252125,0.0015103766466482036,0.017,0.07560137457044674,0,Kingdom  of  Scotland  Q230791,1688.0,False,0.12145209158734707
2550327,Manila massacre,civilian attack,0.017457304309123248,0.005313316190413085,0.015,0.043298969072164954,100000,Manila  Q1461,1945.0,False,0.0810695895717013
2550578,Radical War,civil conflict,0.04626657460953043,0.0014901318955875633,0.008,0.12164948453608249,0,Scotland  Q22,1820.0,False,0.17740619104120048
2551743,Filibuster War,military conflict,0.01864314281804928,0.0010830498501725873,0.006,0.0625429553264605,1000,Nicaragua,1857.0,False,0.08826914799468236
2560904,Battle of Lacolle Mills (1812),military conflict,0.0030212145565608798,0.00037241475637244916,0.001,0.011683848797250861,0,Lacolle  Q3215834,1812.0,False,0.01607747811018419
2561014,Battle of Lacolle Mills (1814),military conflict,0.015738310290215888,0.0004772737005522325,0.013000000000000001,0.03298969072164949,59,Battle  of  Lacolle  National  Historic  Site  Q18571979,1814.0,False,0.062205274712417616
2561399,Capture of Fort Niagara,military conflict,0.021720975658855963,0.0007898112807949632,0.014,0.04536082474226805,11,Fort  Niagara  Q362553,1813.0,False,0.08187161168191898
2561684,Battle of Fort Oswego (1814),military conflict,0.019725181139191333,0.0004705648560401663,0.015,0.04123711340206186,87,Lake  Ontario  Q1062,1814.0,False,0.07643285939729336
2574020,First Battle of Artois,military conflict,0.005004427235281998,0.0006133420711846232,0.0,0.019243986254295534,0,Artois  Q159987,1915.0,False,0.024861755560762155
2575587,Siege of Nuremberg,military conflict,0.003960134436970482,0.00032938357747567225,0.0,0.019243986254295534,20000,File Wappen  von  Nürnberg svg 20px alt Nuremberg|an  Free  imperial  city Imperial  City,1632.0,False,0.02353350426874169
2576518,Battle of Chemulpo Bay,military conflict,0.025393300484243604,0.001567741700383536,0.007,0.04261168384879726,31,off  Incheon Chemulpo  Bay|Korea br coord 37 20 8 N 126 31 37 E display inline|title,1904.0,False,0.07657272603342441
2578326,Istanbul pogrom,civilian attack,0.11214666651987854,0.003391247014896679,0.07200000000000001,0.19037800687285225,43,Istanbul  Q406,1955.0,False,0.37791592040762745
2579435,Battle of Atapuerca,military conflict,0.008741233995505138,0.00018093192115801394,0.001,0.03367697594501719,0,Atapuerca  Q753459,1054.0,False,0.04359914186168034
2580691,War of the Three Sanchos,military conflict,0.009180025698410128,0.00022281047919148433,0.003,0.04192439862542956,0,Iberian  Peninsula,1067.0,False,0.05432723480303117
2581278,Korean DMZ Conflict,military conflict,0.08493686274941534,0.0008198089776220432,0.048,0.12577319587628868,1991,Korean  Demilitarized  Zone  Q331990,1969.0,False,0.2595298676033261
2582803,Battle of Montaperti,military conflict,0.02078520123868224,0.0015804796386421286,0.019,0.057044673539518906,1000,Siena  Q2751,1260.0,False,0.09841035441684327
2585452,Battle of Grandson,military conflict,0.013243960323164586,0.0010062971224288168,0.001,0.030927835051546396,1000,Grandson  Q70199,1476.0,False,0.0461780924971398
2585523,Siege of Neuss,military conflict,0.01287908693580273,0.0005462536260639613,0.003,0.04536082474226805,0,Neuss  Q2948,1475.0,False,0.061786165304134735
2588113,Indian massacre of 1622,civilian attack,0.032852759433628434,0.010970320278759287,0.021,0.04467353951890035,347,Jamestown  Q323813,1622.0,False,0.10949661923128808
2589801,Operation K,military conflict,0.017169494697540408,0.002450028639673015,0.008,0.03917525773195877,0,Wotje  Atoll  Q518210,1942.0,False,0.0667947810691722
2591335,Operation Retribution (1941),military conflict,0.05428278002066568,0.0016758220721043555,0.0,0.09896907216494846,0,Belgrade  Q3711,1941.0,False,0.1549276742577185
2591827,Battle of Valea Albă,military conflict,0.009927072504431167,0.0008132183506344187,0.007,0.0288659793814433,0,Războieni  Q2541575,1476.0,False,0.04660627023650889
2593926,Kingsmill massacre,civilian attack,0.0710056193647114,0.006554363762001997,0.088,0.10034364261168385,10,County  Armagh  Q192761,1976.0,False,0.2659036257383972
2593966,Operation Blackcock,military conflict,0.018056514484058022,0.0020392818510003466,0.0,0.04948453608247423,1152,Limburg  Q1093,1945.0,False,0.0695803324175326
2596813,Battle of Boryspil,military conflict,0.0031989330598879906,0.00010488849856089374,0.0,0.013058419243986256,0,near  Kiev|Ukraine,1920.0,False,0.01636224080243514
2599635,Battle of Shaykan,military conflict,0.008167187502457391,0.0002530446110674478,0.001,0.0288659793814433,9000,Al- Ubayyid  Q309475,1883.0,False,0.038286211494968136
2601728,Battle of Chungju,military conflict,0.012536231770092022,0.0005198024549701322,0.0,0.024742268041237116,0,Tangeumdae  Hill|near  Chungju,1592.0,False,0.037798302266299266
2605639,Franco-Thai War,military conflict,0.027662750044429626,0.007476755996458321,0.016,0.08109965635738832,732,French  Indochina  Q185682,1941.0,False,0.13223916239827627
2609991,English Armada,military conflict,0.037602404389804306,0.006825466099927914,0.026000000000000002,0.07903780068728523,13040,A  Coruña  Q8757,1589.0,False,0.14946567117701748
2611077,Punti-Hakka Clan Wars,civil conflict,0.014676717460607043,0.001496101880571869,0.001,0.04948453608247423,0,Guangdong|China Pearl  River  Delta|particularly  Taishan|Guangdong Taishan|Sze  Yup,1868.0,False,0.06665735542365314
2611148,Siege of Busanjin,military conflict,0.013744088500669197,0.00019768925524762417,0.0,0.021993127147766325,5054,Busanjin  District  Q50390,2008.0,False,0.035934904903683146
2612494,Siege of Shirakawa-den,military conflict,0.0027585686268650615,7.370862648939673e-05,0.002,0.020618556701030927,0,Shirakawa  Palace|Kyoto|Japan,1156.0,False,0.025450833954385386
2613389,Cortina Troubles,military conflict,0.019626099141761173,0.00225296002642871,0.007,0.059106529209622,31,Texas  Q1439,1861.0,False,0.08798558837781188
