id,title,categories,scaled_length,scaled_views,scaled_refs,scaled_links,death,locations,end_date_clean,ongoing,popularity_score,article_lenght,views,refs_count,link_count
4149594,Bombing of Würzburg in World War II,military conflict,0.020909446917999425,0.0011073139970642454,0.012,0.041924398625429564,0,Bavaria  Q980,0.0,False,0.07594115954049323,13821,37508,12,62
4150165,Battle of Vinjesvingen,military conflict,0.004614390166033119,0.00026634408256713847,0.0,0.02611683848797251,0,Vinjesvingen  Q7932597,1940.0,False,0.03099757273657277,3460,9053,0,39
4161859,Pyle's Massacre,military conflict,0.016504229857652198,0.0007941853291993057,0.002,0.03573883161512028,343,present- day  Alamance  County|North  Carolina,1781.0,False,0.05503724680197178,11020,26913,2,53
4162994,Great Syrian Revolt,military conflict,0.035669519074857235,0.0032604097697208328,0.017,0.08041237113402062,0,French  Mandate  for  Syria  and  the  Lebanon  Q139708,1927.0,False,0.1363422999785987,23206,110360,17,118
4172006,Battle of Pine Bluff,military conflict,0.010534146329955632,0.0003725920826591117,0.002,0.0309278350515464,56,Jefferson  County  Q61289,1863.0,False,0.043834573464161135,7224,12648,2,46
4172116,Battle of Monett's Ferry,military conflict,0.006212283965859175,0.00027305292707920466,0.003,0.020618556701030927,200,Natchitoches  Parish  Q507047,1864.0,False,0.030103893593969307,4476,9280,3,31
4172156,Battle of Pleasant Hill,military conflict,0.035921155893727484,0.0010144245772341833,0.027999999999999997,0.08178694158075603,1369,DeSoto  Parish  Q383739,1864.0,False,0.1467225220517177,23366,34365,28,120
4172536,Battle of Borovo Selo,military conflict,0.047807850125110685,0.0008818140691917121,0.0,0.09621993127147767,5,Borovo|Croatia  Q894114,1991.0,False,0.14490959546578006,30924,29878,0,141
4174311,Cambodian Campaign,military conflict,0.1073419760095748,0.009786608206524595,0.08700000000000001,0.11890034364261168,3486,Eastern  Cambodia,1970.0,False,0.3230289278587111,68778,331180,87,174
4176016,Second Battle of Adobe Walls,military conflict,0.028960252391729325,0.00407359856597414,0.004,0.05223367697594503,4,Adobe  Walls  Q360448,1874.0,False,0.08926752793364849,18940,137875,4,77
4176218,Battle of Slim Buttes,military conflict,0.19584736339659375,0.0015180312313558034,0.173,0.13814432989690725,33,Great  Sioux  Reservation  Q5599966,1876.0,False,0.5085097245248569,125053,51405,173,202
4177430,Battle of Bezzecca,military conflict,0.003846897868478872,0.000790845684133828,0.0,0.01512027491408935,1642,Bezzecca  Q499120,1866.0,False,0.01975801846670205,2972,26800,0,23
4179046,Battle of the Maule,military conflict,0.00908094370097997,0.0007221613024332032,0.005,0.026804123711340208,0,The  valley  of  the  Maule  River,1493.0,False,0.041607228714753385,6300,24476,5,40
4179959,2006 state of emergency in the Philippines,military conflict,0.05869114254124879,0.0011092941405986434,0.057,0.1436426116838488,0,Various  places  in  the  Philippines,0.0,False,0.2604430483656962,37844,37575,57,210
4182083,Oplan HACKLE,military conflict,0.0025085045381127557,7.823044679929156e-05,0.0,0.013745704467353952,0,Various  places  in  the  Philippines,2006.0,False,0.016332439452266003,2121,2688,0,21
4182414,Battle of Coulmiers,military conflict,0.0038311705672994813,0.00042688348075896007,0.0,0.01512027491408935,1500,Coulmiers  Q1391563,1870.0,False,0.019378328962147792,2962,14485,0,23
4182522,Battle of Kızıl Tepe,military conflict,0.002355949716672669,0.00026859021553153064,0.004,0.010996563573883162,1500,Kars  Q127063,1877.0,False,0.017621103506087362,2024,9129,4,17
4182939,Battle of Arica,military conflict,0.03108972897141877,0.0007597544752056622,0.006999999999999999,0.03780068728522337,474,Piura  Q223966,1880.0,False,0.07665017073184781,20294,25748,7,56
4183493,1975 Chadian coup d'état,military conflict,0.009172162047820431,0.00017141541044045748,0.001,0.024054982817869417,0,flag Chad,1975.0,False,0.034398560276130315,6358,5841,1,36
4184657,Operation Iron Justice,military conflict,0.005513991793494245,0.00018728611309675502,0.0,0.016494845360824743,0,Al  Mansor  district  of  Baghdad,2003.0,False,0.022196123267415744,4032,6378,0,25
4184713,Battle of Pisagua,military conflict,0.02184364860805521,0.00023120392342684462,0.008,0.01718213058419244,180,Pisagua  Q990472,1879.0,False,0.047256983115674486,14415,7864,8,26
4184777,Battle of San Francisco,military conflict,0.030023417951456112,0.0002857317565755764,0.012,0.024054982817869417,208,South  America,1879.0,False,0.0663641325259011,19616,9709,12,36
4184862,Battle of Tarapacá,military conflict,0.025031572557117625,0.00023229743552793036,0.009000000000000001,0.013745704467353952,768,San  Lorenzo  de  Tarapacá  Department  Peru Tarapacá|Peru,1879.0,False,0.0480095744599995,16442,7901,9,21
4186456,Houston riot of 1917,civil conflict,0.0382991238320513,0.0025273724550389943,0.021,0.041924398625429564,91,Houston|Texas,0.0,False,0.10375089491251983,24878,85557,21,62
4186619,Battle of Alexandropol,military conflict,0.002885959766418123,0.00028398804809006144,0.0,0.017869415807560136,0,Gyumri  Q199500,1920.0,False,0.02103936362206832,2361,9650,0,27
4189389,2002 attack on American cultural centre in Kolkata,civilian attack,0.008698770282320785,0.000797406756740342,0.009000000000000001,0.014432989690721654,5,Kolkata  Q1348,2002.0,False,0.03292916672978278,6057,27022,9,22
4190455,Siege of Delhi,military conflict,0.055827200996481814,0.004131909359905007,0.01,0.09965635738831616,5747,Delhi  Q1353,1857.0,False,0.169615467744703,36023,139848,10,146
4191676,Russo-Persian War (1804–13),military conflict,0.04374548823047417,0.0030597355219810557,0.006,0.10790378006872853,0,North  Caucasus  Q37736,1813.0,False,0.16070900382118375,28341,103570,6,158
4202667,La Violencia,military conflict,0.033593515319177716,0.008025226201105564,0.012,0.08865979381443301,200000,COL,1958.0,False,0.1422785353347163,21886,271582,12,130
4205925,Battle of Lyndanisse,military conflict,0.008472297145337563,0.0016461790278506005,0.004,0.03780068728522337,0,Tallinn  Q1770,1219.0,False,0.051919163458411535,5913,55741,4,56
4206612,1964 Rochester race riot,civil conflict,0.008033505442432573,0.0004950654379807075,0.003,0.01718213058419244,4,Rochester|New  York,1964.0,False,0.02871070146460572,5634,16792,3,26
4208354,Battle of Haslach-Jungingen,military conflict,0.010715010293518623,0.0004888294635664081,0.0,0.03436426116838488,1000,Ulm- Jungingen  Q1713454,1805.0,False,0.045568100925469916,7339,16581,0,51
4208777,East Prigorodny Conflict,military conflict,0.027401676844851747,0.0014111921436416215,0.011000000000000001,0.04329896907216496,571,Prigorodny  district|Republic  of  North  Ossetia Alania|borderland  with  Ingushetia,1992.0,False,0.08311183806065832,17949,47790,11,64
4211390,Battle of Bolimów,military conflict,0.0050484636785842925,0.0009479863284979508,0.001,0.024054982817869417,20000,Bolimów  Q627392,1915.0,False,0.031051432824951663,3736,32117,1,36
4211499,First Battle of the Isonzo,military conflict,0.012658904719291266,0.002005974063488899,0.0,0.032989690721649485,14947,Soča  Q202760,1915.0,False,0.047654569504429665,8575,67915,0,49
4211525,Second Battle of the Isonzo,military conflict,0.009211480300768907,0.0010503331502833481,0.001,0.02611683848797251,41800,Soča  Q202760,1915.0,False,0.037378651939024767,6383,35580,1,39
4211613,Battle of Asiago,military conflict,0.010976083493096502,0.0019903102415003747,0.002,0.04467353951890035,282000,Asiago  Q47066,1916.0,False,0.05963993325349722,7505,67385,2,66
4212185,Battle of Dujaila,military conflict,0.036309620232858435,0.0005925948956451057,0.027999999999999997,0.04536082474226805,3500,Kut  Q328030,1916.0,False,0.1102630398707716,23613,20092,28,67
4212231,Second Battle of Kut,military conflict,0.0036628884446800046,0.0009606356036132123,0.001,0.017869415807560136,1000,Kut  Q328030,1917.0,False,0.023492939855853358,2855,32545,1,27
4212744,Latvian War of Independence,military conflict,0.0318682303797986,0.003838493464240721,0.013999999999999999,0.10240549828178697,0,Latvia  Q211,1920.0,False,0.15211222212582626,20789,129920,14,150
4214923,Operation Uzice,military conflict,0.032443849602964286,0.0004122245077281899,0.023,0.07903780068728522,0,Occupied  Yugoslavia coord 43 51 N 19 51 E display inline|title type event today s  Bosnia  and  Herzegovina Bosnian Serbia n  border|including  the  Yugoslav  Partisans Partisan Republic  of  Užice,1941.0,False,0.1348938747979777,21155,13989,23,116
4214968,Operation Southeast Croatia,"military conflict, military conflict",0.053090650591267885,0.00029155396965432987,0.0,0.12714776632302408,300,Eastern  Bosnia  region Bosnia,1942.0,False,0.1805299708839463,34283,9906,0,186
4215601,Jassy–Kishinev Offensive,military conflict,0.05525158177331612,0.002503610732626213,0.034,0.13539518900343644,53933,Eastern  and  southern  Romania,1944.0,False,0.2271503815093788,35657,84753,34,198
4217073,Operation Trio,military conflict,0.05684161192255247,0.0007231365970098472,0.0,0.12646048109965638,556,Eastern  Bosnia  region Bosnia,1942.0,False,0.18402522961921872,36668,24509,0,185
4220374,Battle of Wertingen,military conflict,0.00841410613097382,0.0005015969562061111,0.004,0.0309278350515464,200,Wertingen  Q502930,1805.0,False,0.043843538138726316,5876,17013,4,46
4226633,Battle of Przemyśl (1918),military conflict,0.013314733178471842,0.0002352528736389727,0.001,0.03436426116838488,0,Przemyśl  Q208473,1918.0,False,0.0489142472204957,8992,8001,1,51
4227853,Battle of Dębe Wielkie,military conflict,0.002915841638658965,7.796445736929775e-05,0.0,0.01168384879725086,0,Dębe  Wielkie  Q1210709,1831.0,False,0.014677654893279124,2380,2679,0,18
4228239,Battle of Atbara,military conflict,0.0071700766076840455,0.0008858925737849505,0.008,0.021305841924398626,0,Confluence  of  the  Nile and  Atbara rivers|Sudan,1898.0,False,0.03736181110586762,5085,30016,8,32
4232559,Battle of Skra-di-Legen,military conflict,0.006625911986877141,0.0008139867645432897,0.001,0.02611683848797251,2832,Skra  Q2906105,1918.0,False,0.03455673723939294,4739,27583,1,39
4233394,Battle of Åland Islands,military conflict,0.00766548659483484,0.00044727600372515243,0.004,0.0281786941580756,79,Åland  Islands  Q5689,1915.0,False,0.04029145675663559,5400,15175,4,42
4233622,Siege of Jadotville,military conflict,0.042611549815440124,0.09172317439706328,0.033,0.06804123711340207,1000,Likasi  Q18780,1961.0,False,0.2353759613259055,27620,3103580,33,100
4236888,Battle of Waterberg,military conflict,0.013127578294437095,0.0012179951543227821,0.006,0.035051546391752585,86,Waterberg  Plateau  Park  Q1691293,1904.0,False,0.05539711984051246,8873,41253,6,52
4243438,Aerial engagements of the Second Sino-Japanese War,military conflict,0.09073080050390274,0.0009376422951093026,0.032,0.2082474226804124,0,Republic  of  China  1912 1949 Q13426199,1945.0,False,0.3319158654794244,58216,31767,32,304
4243540,Suai Church massacre,civilian attack,0.0039632798972063605,0.00010249459369094944,0.0,0.019931271477663232,200,Suai|East  Timor Suai|Cova  Lima  District|East  Timor,1999.0,False,0.023997045968560542,3046,3509,0,30
4245020,Battle of Fort McAllister (1864),military conflict,0.012602286435045459,0.0014098917508727632,0.002,0.05223367697594503,134,Bryan  County  Q486848,1864.0,False,0.06824585516186325,8539,47746,2,77
4245753,Battle of Łódź (1939),military conflict,0.008969279862606297,0.0003983635029874012,0.0,0.021993127147766325,0,Łódź  Q580,1939.0,False,0.031360770513360024,6229,13520,0,33
4245828,Battle of Wola Cyrusowa,military conflict,0.006525257259329042,0.0001585888090385336,0.0,0.0288659793814433,0,Wola  Cyrusowa  Q8029410,1939.0,False,0.03554982544981088,4675,5407,0,43
4246012,Wheatland hop riot,civil conflict,0.0356034644099038,0.0007895157369838589,0.026,0.03986254295532648,0,Wheatland|California,1913.0,False,0.10225552310221413,23164,26755,26,59
4246048,Battle of Nikiou,military conflict,0.00923978944289181,0.00027831360691686006,0.008,0.020618556701030927,0,Egypt  Q79,646.0,False,0.0381366597508396,6401,9458,8,31
4246059,Battle of Heliopolis,military conflict,0.020064890844666162,0.0006913065285539209,0.004,0.031615120274914095,0,Heliopolis  Q191687,640.0,False,0.056371317648134175,13284,23432,4,47
4253622,Battle of Rehe,military conflict,0.010084345516225071,0.0009668124692652908,0.002,0.036426116838487975,0,Rehe  Province  Q1148671,1933.0,False,0.04947727482397834,6938,32754,2,54
4255012,Battle of the Treasury Islands,military conflict,0.02847899697563998,0.0005851767459863894,0.027000000000000003,0.04948453608247423,227,Treasury  Islands  Q1187334,1943.0,False,0.1055487098041006,18634,19841,27,73
4255673,Aro-Ibibio Wars,military conflict,0.006899567027398532,0.00019677306943320105,0.001,0.029553264604811003,0,Southeastern  Nigeria,1720.0,False,0.03764960470164273,4913,6699,1,44
4255996,Western Sahara conflict,military conflict,0.07210181225691491,0.006725867835585785,0.066,0.09278350515463918,4227,Western  Sahara  Q6250,1970.0,False,0.2376111852471399,46371,227617,66,136
4256122,Battle of North Borneo,military conflict,0.031709384637886764,0.001069898150578449,0.032,0.07147766323024056,335,North  Borneo  Q1147441,1945.0,False,0.13625694601870575,20688,36242,32,105
4264145,Operation Herring,military conflict,0.01007019094516362,0.0003436583435520069,0.0,0.03780068728522337,53,Key  Axis  positions  behind  the  Po  River Valley,1945.0,False,0.048214536573939,6929,11669,0,56
4267161,Operation Excess,military conflict,0.02475791751659624,0.0004715992593790312,0.015,0.051546391752577324,4,South  of  Sicily,1941.0,False,0.09177590852855258,16268,15998,15,76
4269703,2006 UNC SUV attack,civilian attack,0.022111012728104843,0.0012561794147174492,0.016,0.032989690721649485,0,University  of  North  Carolina  at  Chapel  Hill  Q192334,2006.0,False,0.07235688286447177,14585,42545,16,49
4270672,Battle of Ko Chang,military conflict,0.02604755621330624,0.0017729082140520976,0.004,0.048797250859106536,13,Gulf  of  Thailand  Q131217,1941.0,False,0.08061771528646487,17088,60029,4,72
4273005,Battle of Doberdò,military conflict,0.0065519936713340065,0.001079473770058226,0.0,0.020618556701030927,13560,Gorizia  Q6596,1916.0,False,0.028250024142423162,4692,36566,0,31
4274699,Operation Vengeance,military conflict,0.051011501375352486,0.012248103946068456,0.015,0.0872852233676976,40,Bougainville  Island  Q201766,1943.0,False,0.16554482868911854,32961,414467,15,128
4277632,Siege of Compiègne,military conflict,0.013212505720805805,0.002192137110103458,0.0,0.046048109965635735,0,Compiègne  Q180871,1430.0,False,0.061452752796545,8927,74214,0,68
4277736,Battle of Sauchieburn,military conflict,0.010240045797901037,0.000996130415326831,0.005,0.032989690721649485,0,Stirling  Q182923,1488.0,False,0.04922586693487736,7037,33746,5,49
4282799,8888 Uprising,civil conflict,0.06591154651270688,0.03097281407743738,0.08,0.13745704467353953,0,flagicon  image Flag  of  Myanmar  1974- 2010 svg Burma Nationwide,1988.0,False,0.3143414052636838,42435,1048035,80,201
4286809,Overthrow of the Kingdom of Hawaii,military conflict,0.08730696703714946,0.02086905780721683,0.078,0.12646048109965638,0,Honolulu|Hawaii,0.0,False,0.3126365059440227,56039,706165,78,185
4287885,Russo-Persian War (1722–1723),military conflict,0.027854623118818183,0.0007866785163972583,0.013,0.10103092783505156,36664,Caucasus  Q18869,1723.0,False,0.142672229470267,18237,26659,13,148
4293656,United States invasion of Afghanistan,military conflict,0.21242551156978912,0.014309374256614956,0.191,0.3010309278350516,0,Afghanistan  Q889,2001.0,False,0.7187658136614556,135594,484212,191,439
4296727,Greek genocide,civilian attack,0.1537044871562995,0.02421482062958457,0.104,0.2336769759450172,600000,Ottoman  Empire,1922.0,False,0.5155962837309013,98257,819372,104,341
4300405,North Sea Mine Barrage,military conflict,0.04123855642247935,0.0015436548797785404,0.023,0.07216494845360825,0,North  Sea  Q1693,1918.0,False,0.13794715975586613,26747,52272,23,106
4304045,United States bombing of the Chinese embassy in Belgrade,civilian attack,0.053411487535327457,0.006195691792845895,0.04,0.0604810996563574,3,Belgrade  Q3711,1999.0,False,0.16008827898453076,34487,209678,40,89
4320523,Battle of Albert (1914),military conflict,0.050947019440516994,0.0007064088173013473,0.0,0.1154639175257732,0,Somme  Q12770,1914.0,False,0.16711734578359155,32920,23943,0,169
4321886,Battles of Lexington and Concord,military conflict,0.18507888027906524,0.06443842198401456,0.14800000000000002,0.311340206185567,93,Middlesex  County  Q54073,1775.0,False,0.7088575084486468,118206,2180375,148,454
4326059,Battle of Port Royal,military conflict,0.04952998960425392,0.0018412970519416177,0.049,0.061855670103092786,62,Port  Royal  Sound|South  Carolina,1861.0,False,0.16222695675928833,32019,62343,49,91
4327650,1991 protests in Belgrade,civil conflict,0.05375276997092023,0.0005337816772353626,0.019,0.0914089347079038,1,Belgrade,1991.0,False,0.16469548635605938,34704,18102,19,134
4329310,Polish resistance movement in World War II,military conflict,0.09996115356608692,0.007026849652814341,0.1,0.28659793814432993,0,Occupied  Poland Poland,1950.0,False,0.4935859413632312,64085,237801,100,418
4331467,Chinese massacre of 1871,civilian attack,0.02468557193117104,0.007595830597952219,0.013999999999999999,0.04329896907216496,37,Los  Angeles  Q65,1871.0,False,0.0895803716012882,16222,257053,14,64
4332104,Philadelphia campaign,military conflict,0.03740895858529781,0.005847777618413987,0.019,0.10515463917525776,0,New  Jersey  Q1408,1778.0,False,0.16741137537896955,24312,197906,19,154
4333333,Siege of Massilia,military conflict,0.00644662075343209,0.0015328675306732359,0.001,0.02474226804123712,4000,Marseille  Q23482,49.0,False,0.03372175632534244,4625,51907,1,37
4333462,Provisional Irish Republican Army campaign,military conflict,0.1451173807123524,0.0049935377867983,0.184,0.2336769759450172,10000,Primarily  Northern  Ireland and  England but  also  launched  attacks  against  British  targets  in  West  Germany|Belgium and  the  Netherlands,1997.0,False,0.5677878944441679,92797,169002,184,341
4335043,Operation Tractable,military conflict,0.05197401220753118,0.0021514407273144046,0.044000000000000004,0.0879725085910653,1441,North  of  Falaise|Calvados Falaise|Normandy|France,1944.0,False,0.1860979615259109,33573,72837,44,129
4335069,Battle of Mărășești,military conflict,0.009999418089856365,0.00173821137062846,0.002,0.030240549828178694,0,Mărășești  Q576804,1917.0,False,0.043978179288663516,6884,58855,2,45
4336424,Battle of Cape Henry,military conflict,0.035150518135937364,0.0005517211865693896,0.026,0.07766323024054983,170,off  Cape  Henry|Virginia,1781.0,False,0.13936546956305654,22876,18709,26,114
4340873,Battle of Turtucaia,military conflict,0.08794706819515065,0.0008680121732131443,0.034,0.13608247422680414,9205,Southern  Dobruja  Q912868,1916.0,False,0.25889755459516794,56446,29411,34,199
4342598,Battle of Camarón,military conflict,0.02527377299528024,0.006910109847428167,0.002,0.04536082474226805,490,Camarón  de  Tejeda  Q776233,1863.0,False,0.07954470758497645,16596,233851,2,67
4352098,Invasion of Lingayen Gulf,military conflict,0.01110976555312132,0.003119553589348554,0.004,0.04742268041237114,91,Lingayen  Gulf  Q41891,1945.0,False,0.06565199955484101,7590,105594,4,70
4353398,Battle of Groningen,military conflict,0.009488280801526177,0.0014575334132227661,0.002,0.02611683848797251,209,Groningen  Q749,1945.0,False,0.039062652702721454,6559,49358,2,39
4356219,Warren Wagon Train raid,military conflict,0.009187889348999823,0.0008587912063066921,0.004,0.020618556701030927,3,Salt  Creek  Prairie|Texas,1871.0,False,0.03466523725633744,6368,29099,4,31
4356863,Sulla's first civil war,military conflict,0.01429454404194786,0.003412260179866191,0.0,0.06323024054982819,0,Italia  Roman  province Italia,0.0,False,0.08093704477164224,9615,115498,0,93
4358894,Struma disaster,civilian attack,0.03827710561040015,0.002067831383153016,0.024,0.07079037800687286,781,,1942.0,False,0.13513531500042605,24864,70008,24,104
4358916,Battle of St Quentin Canal,military conflict,0.05594043756497342,0.0020844704997181845,0.001,0.06391752577319589,24561,Lens  Q165271,1918.0,False,0.12294243383788747,36095,70571,1,94
4361684,Pitt River Expedition,military conflict,0.006666802969943556,0.00022597279797029966,0.003,0.03230240549828179,0,California  Q99,1859.0,False,0.04219518126619565,4765,7687,3,48
4362046,Battle of the Miljevci Plateau,military conflict,0.04283802295242335,0.00036218894050824257,0.0,0.08041237113402062,15,Dalmatia  Q528042,1992.0,False,0.12361258302695223,27764,12296,0,118
4363893,Battle of Krasny Bor,military conflict,0.03130362026745849,0.0025511932862139954,0.013,0.06666666666666668,4195,Krasny  Bor  Q4902,1943.0,False,0.11352148022033914,20430,86363,13,98
4370435,Gothic War (376–382),military conflict,0.0603519455457924,0.005198260984750205,0.103,0.0893470790378007,0,The  Balkans,382.0,False,0.2578972855683433,38900,175929,103,131
4380486,Armenian–Tatar massacres of 1905–07,military conflict,0.017240267552847664,0.0006462360973605247,0.018000000000000002,0.04948453608247423,0,Caucasus  Q18869,1907.0,False,0.08537103973268242,11488,21907,18,73
4384674,Philippines Campaign (1944–1945),military conflict,0.053021450466078576,0.004966731963131145,0.027000000000000003,0.16013745704467355,79104,Philippines  Q928,1945.0,False,0.2451256394738833,34239,168095,27,234
4399921,Anglo-Spanish War (1762–1763),military conflict,0.027974150607781557,0.000324063788875796,0.015,0.09828178694158077,0,Cuba  Q241,1763.0,False,0.14158000133823812,18313,11006,15,144
4403123,Siege of Gaeta (1860),military conflict,0.017636595542568297,0.000794746862440404,0.002,0.04536082474226805,367,Gaeta  Q128089,1861.0,False,0.06579216714727673,11740,26932,2,67
4404119,Battle of Grozny (1994–95),military conflict,0.06699043937361306,0.007320974853625276,0.03,0.12714776632302408,5000,Grozny  Q5196,1995.0,False,0.2314591805502624,43121,247753,30,186
4409782,Operation Polyarnaya Zvezda,military conflict,0.007182658448627556,0.0006606586353424117,0.0,0.026804123711340208,0,Southern  shore  of  Lake  Ladoga|near  present- day  Saint  Petersburg and  near  Demyansk|Russia,1943.0,False,0.03464744079531018,5093,22395,0,40
4409843,Operation Iskra,military conflict,0.03899741600441623,0.002525540083410148,0.036000000000000004,0.06872852233676978,0,Saint  Petersburg  Q656,1943.0,False,0.14625147842459615,25322,85495,36,101
4413123,Operation Swarmer,military conflict,0.007182658448627556,0.0003918910935242184,0.002,0.024054982817869417,0,Samarra  Q170047,2006.0,False,0.03362953236002119,5093,13301,2,36
4416680,Pine Middle School shooting,civilian attack,0.012831905032264558,0.000709098265982396,0.01,0.031615120274914095,0,Reno  Q49225,2006.0,False,0.05515612357316105,8685,24034,10,47
4418859,Southern theater of the American Revolutionary War,military conflict,0.06643526564198057,0.006147045281538139,0.052000000000000005,0.1443298969072165,0,Virginia  Q1370,1782.0,False,0.2689122078307352,42768,208032,52,211
4419723,Sumgait pogrom,civilian attack,0.08129599252638649,0.0021612527818430653,0.06,0.10240549828178697,32,Sumqayit  Q179833,1988.0,False,0.2458627435900165,52217,73169,60,150
4426565,Convoy HX 84,military conflict,0.01565967378431894,0.0005291711937821363,0.003,0.02611683848797251,0,Atlantic  Ocean  Q97,1940.0,False,0.04530568346607358,10483,17946,3,39
4426704,Battle of Anghiari,military conflict,0.015080909100917372,0.0009617291157142981,0.005,0.04398625429553265,0,Anghiari  Q52063,1440.0,False,0.06502889251216433,10115,32582,5,65
4428079,Battle of Fort Anne,military conflict,0.02135138408114029,0.0004958929606517994,0.017,0.04948453608247423,38,present- day  Fort  Ann  town|New  York Fort  Ann|New  York  State New  York,1777.0,False,0.08833181312426633,14102,16820,17,73
4447609,Belgian Resistance,military conflict,0.07114716507532591,0.0018438978374793352,0.06,0.1154639175257732,0,German  occupation  of  Belgium  during  World  War  II Occupied  Belgium,1944.0,False,0.24845498043857844,45764,62431,60,169
4448743,Battle of Vevi (1941),military conflict,0.054317380083260335,0.0006273212934498536,0.048,0.0872852233676976,600,Vevi  Q474643,1941.0,False,0.1902299247444078,35063,21267,48,128
4449365,Former Nine Years' War,military conflict,0.00709773102225885,4.678458529780073e-05,0.005,0.0281786941580756,0,Mutsu  Province  Q907389,1063.0,False,0.04032320976563225,5039,1624,5,42
4451543,13 Vendémiaire,military conflict,0.0198447086281547,0.004624019359774672,0.002,0.051546391752577324,100,Paris|France,1795.0,False,0.0780151197405067,13144,156499,2,76
4458425,Moldavian–Ottoman Wars,military conflict,0.005221463991557585,0.0005370031047763987,0.004,0.030240549828178694,0,Wallachia  Q171393,1486.0,False,0.03999901692451268,3846,18211,4,45
4459227,Battle of Forts Jackson and St. Philip,military conflict,0.06894848837044715,0.0021404169431602166,0.054000000000000006,0.1154639175257732,229,New  Orleans  Q34404,1862.0,False,0.24055282283938054,44366,72464,54,169
4460939,Ezeiza massacre,civilian attack,0.012713950273419131,0.001523025921763465,0.006999999999999999,0.05223367697594503,13,Ministro  Pistarini  International  Airport  Q384788,1973.0,False,0.07347065317112762,8610,51574,7,77
4461769,Battle of Bloody Gulch,military conflict,0.012638459227758058,0.005117163762983203,0.003,0.04536082474226805,109,Méautis  Q579402,1944.0,False,0.0661164477330093,8562,173185,3,67
4463017,Battle of Garigliano (1503),military conflict,0.0077834413536802685,0.00147943320962559,0.002,0.027491408934707903,900,Gaeta  Q128089,1503.0,False,0.03875428349801376,5475,50099,2,41
4466919,Battle of Knockdoe,military conflict,0.013855752339042869,0.0005275752572021736,0.008,0.0309278350515464,1500,Lackagh  Q4253241,1504.0,False,0.05331116264779144,9336,17892,8,46
4468257,Irish Free State offensive,military conflict,0.03560660987013968,0.0005871864439018983,0.025,0.08109965635738832,6300,Ireland,1922.0,False,0.1422934526714299,23166,19909,25,119
4468475,Battle of Dublin,military conflict,0.030180690963250014,0.0019180497796853887,0.025,0.06597938144329897,450,Dublin  Q1761,1922.0,False,0.12307812218623435,19716,64940,25,97
4469057,Operation Wikinger,military conflict,0.00773154125978828,0.0009598671897043412,0.001,0.01718213058419244,581,North  Sea  Q1693,1940.0,False,0.02687353903368506,5442,32519,1,26
4471312,1998 Coimbatore bombings,civilian attack,0.03708969437135618,0.003353003645739791,0.026,0.04398625429553265,58,Coimbatore  Q9885,1998.0,False,0.1104289523126286,24109,113493,26,65
4475030,Siege of Taganrog,military conflict,0.034829681191877786,0.0007477258420937197,0.027000000000000003,0.04742268041237114,470,Taganrog  Q170513,1855.0,False,0.11000008744634264,22672,25341,27,70
4478023,Operation Reservist,military conflict,0.005256064054152244,0.000593304200791756,0.003,0.01718213058419244,557,Oran  Q131818,1942.0,False,0.02603149883913644,3868,20116,3,26
4485025,Engagements on Lake Huron,military conflict,0.030477936955540495,0.00035137203702182747,0.019,0.048109965635738834,16,Lake  Huron  Q1383,1814.0,False,0.09793927462830117,19905,11930,19,71
4489368,Chilean War of Independence,military conflict,0.05322118719105683,0.004358975669976392,0.006,0.15945017182130586,0,Chile  Q298,1826.0,False,0.22303033468233907,34366,147531,6,233
4490081,Schweinfurt–Regensburg mission,military conflict,0.05040128208959215,0.002835181334304057,0.033,0.13058419243986255,557,Schweinfurt  Q4126,1943.0,False,0.2168206558637588,32573,95972,33,191
4490944,Babrra massacre,civilian attack,0.010854983274015195,0.0011932581373333571,0.006,0.03986254295532648,600,Babrra  ground|Hashtnagar region|Charsadda  District|Pakistan Charsadda  District|North- West  Frontier  Province  1901 2010 North- West  Frontier  Province present- day  Khyber  Pakhtunkhwa|Pakistan,1948.0,False,0.057910784366675024,7428,40416,6,59
4506309,Battle of Badajoz (1936),military conflict,0.02664362092800513,0.0005046115030793745,0.036000000000000004,0.04742268041237114,4250,Badajoz  Q15679,1936.0,False,0.11057091284345566,17467,17115,36,70
4510706,Assassination of Olof Palme,civilian attack,0.06100620127485504,0.009090425205087457,0.036000000000000004,0.11890034364261168,1,Sveavägen  Q1788276|Tunnelgatan  Q1163704,1986.0,False,0.2249969701225542,39316,307624,36,174
4511834,Battle of Gloucester (1777),military conflict,0.007962732587125317,0.0007602864540656499,0.002,0.030240549828178694,6,Gloucester  Q49156,1777.0,False,0.04096356886936967,5589,25766,2,45
4512092,Taliban insurgency,military conflict,0.14629221011045285,0.00955587715319552,0.18100000000000002,0.1470790378006873,22773,Afghanistan  Q889,2002.0,False,0.4839271250643357,93544,323373,181,215
4513939,Operation Scorpion,military conflict,0.0014060207254374946,0.00022508616653698697,0.0,0.01168384879725086,0,Kirkuk  Q173310,2006.0,False,0.013314955689225342,1420,7657,0,18
4516357,Battle of Roslin,military conflict,0.0067879031890248605,0.0012364370881356864,0.004,0.021305841924398626,0,Roslin  Q2037998,1303.0,False,0.03333018220155917,4842,41877,4,32
